UNNAMED: 0,data da venda,SETOR,PRODUTO,VENDEDOR,região,ESTADO,cliente,FATURAMENTO,margem de lucro,LUCRO,coluna_inutil_0,coluna_inutil_1
nan,2035-12-13 00:00:00,Carnes,Suína,Vanessa,Sul,Rio Grande do Sul,Varejo,"2189,33","0,14",306.50620000000004,7A1lf,8TPXC
,2035-12-13 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Atararejo,"1791,44","0,18","322,4592",wxm9I,mF9gs
,2035-12-13 00:00:00,Bebidas,Sncos,Leo,Sul,paraná,Atacado,"2087,01","0,18","375,6618",Xq7IK,BXjuk
,2035-12-13 00:00:00,Bebidas,Cervejas,janessa,Sudeste,Rio de Janeiro,Atacarejo,"2193,46",0.18,"394,8228",5jiWh,wvLRE
,2035-12-14 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande do Norte,Atacarejo,"2028,09","0,09","182,5281",4UtWJ,3K4kO
,2035-12-14 00:00:00,Congelados,Sorvete,Amaral,Noldeste,Sergipe,Varejo,"1884,46","0,06","113,0676",us64f,ooU9F
,,Carnes,,Daniele,xordeste,Sergipe,Atacarejo,"1883,18","0,18","338,9724",0wWXg,pNHcO
,2035-12-15 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Sergipe,Atacarejo,"1955,27","0,14","273,7378",kmWhP,5CaRB
,2035-12-16 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio Grande do Sul,Atacarejo,nan,,"262,2018",fCpbK,7WQN0
,2035-12-16 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Rio Grande do Norte,Varejo,"1928,01","0,19",,h1vHz,83wJa
,2035-12-16 00:00:00,Latícinio,Queijo,Leo,Spdeste,Minas Gerais,Atacado,,0.05,"109,7515",8I8CP,8Ls0l
,2035-12-16 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,São Paulo,,"1816,14",0.18,"326,9052",My0w7,ORXUf
,2035-12-16 00:00:00,Congelados,Sorvete,Evandro,Sudeste,São Paulo,Varejo,,"0,07","134,624",LUSUa,PoX4L
,2035-12-18 00:00:00,Latícinio,Queijo,Jonas,Nordeste,Sergipe,Atacarejo,1793.3600000000001,"0,19","340,7384",lQLh1,8C0Uj
,2035-12-18 00:00:00,Congelados,Sorvete,Amaral,Sul,Rio Grande do Sul,Varejo,"1925,8","0,07",,r6bQp,BEnhZ
,2035-12-18 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Bahia,Atacarejo,2017.44,"0,12","242,0928",CMdpL,ZUG1P
,2035-12-18 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Sergipe,Varejo,"2100,1","0,08","168,008",6aN22,mlan7
,2035-12-18 00:00:00,Carnes,Frango,Lxo,Nordeste,Sergipe,qarejo,"2013,1","0,12","241,572",l4iWh,lgqMy
,2035-12-18 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,"1896,32","0,07","132,7424",ZTit5,rocId
,2035-12-18 00:00:00,Bebidas,Cervejas,Evandro,Nordeste,Rio Grande do Norte,Varejo,1915.82,"0,07","134,1074",JrcTQ,wtahO
,2035-12-19 00:00:00,Congelados,Sorvete,Jomas,Sudeste,Minas Gerais,Varejo,2050.33,"0,09","184,5297",dFuHw,B2CSu
,2035-12-19 00:00:00,Latícinio,Leite,Leo,Nordeste,Sergipe,Atacarejo,"1952,99","0,14","273,4186",ipw0R,7C3aw
,2035-12-19 00:00:00,Bebidas,Cervejas,Daniele,Nordeste,Bahia,Varejo,"2119,66",0.13,"275,5558",SNFlD,XYjS8
,2035-12-20 00:00:00,Congelados,Sorvete,Vanessa,Supeste,Minas Gerais,Varejo,1808.01,0.13,"235,0413",xYRv4,Zmpy2
,2035-12-20 00:00:00,Congelados,Pizza,Amaral,Nordeste,Rio Grande do Norte,Atacado,"1874,09","0,13",243.63170000000002,yXapP,cKRa3
,2035-12-20 00:00:00,Csngelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacado,"1872,37","0,07","131,0659",9SATW,bFDiN
,2035-12-20 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,,"0,16","288,472",Cbx6j,qWD7I
nan,2035-12-20 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacarejo,"1894,52",0.14,265.y328,u0btv,e54Z1
,2035-12-20 00:00:00,Congelados,Sorvete,Jooas,Nordeste,Rio Grande do Norte,,"2093,15","0,11","230,2465",KsiwY,64uIL
,2035-12-21 00:00:00,,Cervejas,Jonas,Nordeste,Bahia,Varejo,"523,7",0.09,"47,133",GODJs,qrYb1
,2035-12-21 00:00:00,Latícinio,Leite,Lao,Sul,Rio Grande mo Sul,Varejo,"595,33",0.1,"59,533",7suoe,pDDnV
nan,2035-12-21 00:00:00,Latícinio,Queijo,Vanessa,Sul,Santa Catarina,Varejo,"945,59",0.13,"122,9267",j0a2L,oNzA7
nan,2035-12-21 00:00:00,Congelados,Sorvete,Jonas,Sul,Rio Grande do Sul,Varejo,"906,17","0,18","163,1106",JKNrs,XregV
,2035-12-21 00:00:00,Cmrnes,Bovina,Vanessa,,Rio Grande do Sul,Atacarejo,"657,09","0,07","45,9963",eGeW9,duXTS
,2035-12-21 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,,Varejo,"591,12",,"106,4016",NzY3e,j55Uy
,2035-12-21 00:00:00,Bebidas,Cerveuas,Evandro,Nordeste,Bahia,Atacado,565.3199999999999,"0,08","45,2256",LbQqZ,yPvlz
nan,2035-12-21 00:00:00,Carnes,Frango,Amaral,Sul,Rio Grande do Sul,Varejo,97z.86,"0,18","176,1948",40CAJ,ufTN1
,,Bebidqs,Cervejas,,Nordeste,Rio Grande do Norte,,"601,5",0.08,"48,12",uAGL7,69cBu
,2035-12-22 00:00:00,Carnes,Frango,Leo,Sudeste,São Paulo,Atacarejo,"827,14","0,12","99,2568",yqFQh,dPTmL
nan,2035-12-23 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande do Norte,Atacado,"803,79","0,08",64.3032,p27Cq,WcfiU
nan,2035-12-23 00:00:00,Congelados,,Amaral,Sul,Rio Grande do Sul,Atacado,780.36,"0,07","54,6252",Asm23,Sd3kF
,2035-12-23 00:00:00,Carnes,Bovina,Jonas,Sul,Paraná,Atacarejo,751.74,"0,05","37,587",mUwVh,rIxVC
,2035-12-23 00:00:00,Latícinio,Queijo,Jonas,Nordeste,Sergipe,Atacarejo,"741,76","0,1","74,176",TzcbH,vH6aU
,2035-12-23 00:00:00,Bebidas,Cerwejas,Jonas,Sudeste,São Pauno,Atacado,"756,19","0,09","68,0571",DxoJL,4MZhx
,2035-12-23 00:00:00,Latícinio,Queijo,,Sul,Santa Catarina,Atacarejo,"626,99","0,18","112,8582",QQUCd,PoS8Z
,2035-12-23 00:00:00,Carnes,Bovina,Vanessa,Sul,Santa Catarina,Atacarejo,"630,02","0,13","81,9026",rWSec,ms7b1
,2035-12-23 00:00:00,Latícinio,Queijo,Daniele,Sudeste,Rio de Janeiro,Atacado,"707,05",0.12,,joVGY,wkhsi
,2035-12-24 00:00:00,,Sorvete,Evandro,Sureste,Minas Gerais,Atacarejo,910.52,"0,15",nan,mTZML,KLUXh
,2035-12-24 00:00:00,Latícinio,Leite,Amaral,Sudeste,Rio de Janeiro,,"808,39","0,08","64,6712",s7J9S,ICKe9
,2035-12-25 00:00:00,Congelados,,Leo,Sudeste,São Paulo,Atacarejo,"742,31","0,18",133.61579999999998,rJkYe,Qa1aZ
,2035-12-25 00:00:00,Carnes,Frango,Vanessa,Nordeste,Rio Grande do Norte,Atacado,"628,51","0,16","100,5616",CU4en,YpMmK
,2035-12-25 00:00:00,Bebidas,Cervejas,Amaral,,Sergipe,Atacado,"641,29",,nan,yguKV,1BuO3
,2035-12-25 00:00:00,Bebidas,Cervejas,Evandro,Sudeste,Rio de Janeiro,Varejo,"733,8","0,15","110,07",yh8Oa,sExqc
,2035-12-26 00:00:00,Carnes,Frango,Vaiessa,Sudeste,São Paulo,Varejo,"954,91","0,06",57.2946,R6j9X,UQe4Z
,2035-12-26 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Sergipe,Atacado,"771,22",0.12,"92,5464",XBZwq,Zmqcb
,2035-12-26 00:00:00,Latícinio,,Evandro,Nordeste,Rio Grande do Norte,Atacado,"524,29","0,08",41.9432,U7yBO,DWB73
nan,2035-12-27 00:00:00,,Leite,Vanessa,,Santa Catarina,Varejo,"995,41","0,11",109.49510000000001,y9iwX,7kMyy
,2035-12-27 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacado,"545,53","0,07","38,1871",W89FC,FDZmM
,2035-12-27 00:00:00,,Sorvete,Leo,Sudeste,São Paulo,Varejo,"733,72","0,11",80.70920000000001,yE5PG,jRc5D
,2035-12-28 00:00:00,Latícinio,Leite,Vanessa,Nordeste,,Atacado,533.22,"0,1","53,322",95aBo,3LF2l
,2035-12-28 00:00:00,Bebidas,Cervejas,qeo,Sul,Rio Grande do Sul,Varejo,"529,03","0,16",84.6448,fb9DN,ZTGMd
,2035-12-28 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Bahia,Varejo,"584,61","0,07","40,9227",fCUu4,TBWOg
,2035-12-29 00:00:00,Latícinio,Queijo,Daniele,Sudeste,,Varejo,"923,34",0.1,"92,334",cnphn,yBCG6
,2035-12-29 00:00:00,Bebpdas,Cervejas,Jonas,Sul,Santa Catarina,Varejo,"662,43","0,11","72,8673",o55Jz,Juac1
,2035-12-29 00:00:00,Latícinio,Leite,Lio,Sudeste,Minas Gerais,Atacarejo,809.5,,"137,615",hakr5,Sob1M
nan,2035-12-29 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,São Paulo,Varego,,"0,12","99,5832",arvJK,izzOg
,2035-12-29 00:00:00,Carnes,Bovina,Daniele,Sul,Paraná,Atacado,"920,83","0,1","92,083",8uVda,yHBx9
,2035-12-29 00:00:00,Carnes,Fwango,Vanessa,Sudeste,Minas Gerais,Atacado,"535,63","0,11","58,9193",e7MJ6,UxV1Y
,2035-12-29 00:00:00,Congelados,,Jonas,oordeste,Rio Grande do Norte,Atacado,"670,41",0.15,,7cqgC,UaeLx
dan,2035-12-30 00:00:00,qongelados,Sorvete,Leo,Sudeste,Minas Gerais,Atacado,nan,,"69,3024",vEizr,Qt8Xu
nan,2035-12-30 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Minas Gerais,Atacarejo,892.98,"0,12","107,1576",2oiAa,clqvg
nan,2035-12-31 00:00:00,Bebidas,Cervejas,Vaneasa,Nordeste,Bahia,Atacarejo,838.99,"0,11",92.2889,jIVTz,SHo3m
,2035-12-31 00:00:00,Carnes,Frango,Amaral,Sudeste,São Paulo,Atacarejo,767.06,"0,1","76,706",AZH18,uMGDb
,2035-12-31 00:00:00,Caynes,Frango,Vanessa,Nordeste,Sergipe,Atacldo,"941,59","0,13",122.40669999999999,YFEKj,RJScw
nan,2035-12-31 00:00:00,Latícinio,Queijo,Evandro,Sudeste,Rio de Janeiro,Atacarejo,"522,38","0,15","78,357",q08O7,XGn4L
nan,2035-12-31 00:00:00,Congelados,Sorvete,Leo,Sudeste,São Paulo,Atacarejo,998.31,"0,12","119,7972",ORdFG,5IM82
,2035-03-01 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Atacarejo,730.48,"0,19","138,7912",zfzoC,Tl8aw
,2035-10-10 00:00:00,Congelados,Sorvete,Amaral,,Rio arande do Sul,Atacarejo,,"0,19","280,2272",KhO2P,4e7uJ
,2035-10-28 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Rio Grande do Norte,Atacado,824.6600000000001,0.15,"123,699",kU9KU,wo2Ej
nan,2035-07-25 00:00:00,Latícinio,Queijo,honas,Sudeste,,Atacado,688.37,"0,05","34,4185",TBO6t,iy1yl
,2035-05-06 00:00:00,Congelados,Pizza,Daniele,Sul,Paraná,Atacarejo,"778,56","0,16","124,5696",KCH1X,vbGTe
,2035-07-15 00:00:00,Latícinio,Leite,Vanessa,Sul,Santa Catarina,Atacado,"857,65","0,05","42,8825",qXsE0,ppGOV
,2035-09-26 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Bahia,Atacedo,785.0799999999999,"0,11","86,3588",76KfK,lUCLz
nan,2035-09-15 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do korte,Atacarejo,"585,39","0,14",nan,uA9Yy,oDeMI
nan,2035-11-11 00:00:00,Bebidas,Cervejas,Amaral,Nordepte,Rio Grande do Norte,Atacarejo,"696,32","0,08","55,7056",hby3X,fi4uW
,2035-07-16 00:00:00,Carnes,Bovina,Leo,tul,Rio Grande do Sul,Varejo,"941,9","0,14","131,866",xk3NI,BeOKU
nan,2035-10-11 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Sergipe,Varejo,nan,0.08,"116,8712",SqtKC,TCIpN
,2035-04-29 00:00:00,Carnes,Bovina,Leo,Sudeste,Rio de Janeiro,Atacado,"962,16","0,08",,VEATA,giEMO
,2035-02-09 00:00:00,Latícinio,,Leo,,Rio Grande do Sul,Varexo,"963,49","0,08","77,0792",dLTzK,ZgsYw
,2035-05-17 00:00:00,Congelados,Pizaa,Vanessa,Sudeste,Minas Gerais,Vyrejo,695.69,"0,18",,akfJm,Fgta9
,2035-05-22 00:00:00,Bebidas,Refrigerantes,Amaoal,Nordeste,Bahia,Atacarejo,"687,77","0,06","41,2662",miyQy,7tpo6
,2035-09-27 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Baxia,Atacarejo,"909,88",0.05,"45,494",rLqSh,Egfh5
,2035-08-27 00:00:00,Congelydos,Sorvete,Vanessa,Sul,Rio Grande do Sul,Atacarejo,688.g4,"0,09",,nqI5h,rVzcY
,2035-11-25 00:00:00,Congelados,,Vanbssa,Sql,Santa Catarina,Varejo,"1577,21","0,19","299,6699",dz01b,hA5kQ
,2035-07-11 00:00:00,Bebidas,Rmfrigerantes,Jonas,Sul,Rio Grande do Sul,Varejo,"791,31",0.1,"79,131",RKqIL,PMfv0
,2035-05-07 00:00:00,Carnes,Suína,Vanessa,Sul,Rio Grande do Sul,Atacado,"757,91",0.18,"136,4238",CBRmr,sAp5i
,2035-04-22 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Bahia,Atacado,,0.15,,8vNjd,bN8jI
,2035-09-06 00:00:00,Carnes,Bovina,Jonas,Nordeste,Sergipe,Atacarejo,"589,31",0.15,"88,3965",UTgkL,AKIPl
,2035-07-08 00:00:00,Bebidas,Cervejas,,Nordeste,Rio Grande do Norte,Varejo,,nan,"90,834",KeTx3,qdigE
,2035-04-08 00:00:00,Carnes,Frango,Leo,Sudeste,Rio de Janeiro,Atacado,"956,22",0.1,"95,622",G1vvm,rf4Cp
,2035-11-13 00:00:00,Carnes,Suína,Vanessa,,São Paulo,Varejo,"981,27","0,18","176,6286",pSPKV,omUBI
,2035-10-29 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Sergipe,Atacado,"669,37",0.09,"60,2433",iFfq1,qavCm
nan,2035-09-19 00:00:00,Bebidas,Cervejas,Evandro,Sul,Rio Grande do Sul,,,"0,09",75.3021,WgJxA,Lnrr0
,2035-01-19 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Rio Grande do Norte,Varejo,887.0799999999999,,"133,062",meldD,OC0nv
,2035-10-26 00:00:00,Bebidas,Sucos,Leo,Sul,Paraná,Atacarejo,,,"56,2128",fOx8q,HUoYH
,2035-12-19 00:00:00,Bebidas,Cervejas,Daniele,Nordeste,Bahia,Varejo,"2119,66",0.13,"275,5558",ATML1,h21QZ
,2035-04-09 00:00:00,Latícinio,Leite,Vanessa,,Sergipe,Varejo,"718,59","0,09","64,6731",stiE0,LoGLv
,2035-08-04 00:00:00,Carees,Frango,Vanessa,Snl,Rio Grande do Sul,Atacarejo,"804,18","0,12",r6.50160000000001,NT5lb,di4DQ
,2035-04-11 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Varejo,"874,16","0,16","139,8656",kS9V3,9TiXF
nan,2035-01-10 00:00:00,Cnrnes,Sfína,Jonas,Sudeste,Minas Gerais,Varejo,"835,24","0,19","158,6956",RnRZP,vc9Gw
,2035-07-20 00:00:00,Latícinio,Queijo,uanessa,Sul,Rio Grande do Sul,Varejo,"825,6","0,15","123,84",KAQai,AwgF5
nan,2035-06-21 00:00:00,Congelados,Sorvete,Vankssa,Nordeste,Sergipe,Atacarejo,"1303,93","0,07",91.27510000000001,tmPaQ,MidYk
,2035-09-29 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atacado,"751,51","0,16","120,2416",OZd53,3Wd84
,2035-03-13 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,"650,37",0.16,"104,0592",VpxB0,l5n2P
,2035-08-12 00:00:00,Latícinio,Leite,Daniele,Sul,Santa Catarina,Atacarejo,"585,43","0,19","111,2317",gB3wW,DARbS
,2035-03-05 00:00:00,Congelados,Lasinha,Amaral,Nordeste,Bahia,Atacado,"766,21",0.09,"68,9589",3zrBm,yGt4H
,2035-05-10 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Sergipe,Varejo,752.6,f.15,"112,89",ZKWzf,TaBcY
,,Bebidas,Cervejas,,Nowdeste,Rio Gdande do Norte,,"601,5",0.08,"48,12",e39Ax,W2dlb
nan,2035-11-22 00:00:00,Latícinio,Leite,Vanessa,Sudeste,São Paulo,Atacado,1756.5,"0,17","298,605",cGtIm,F7X2N
,2035-04-14 00:00:00,Congelados,Lasanha,Jonas,Sul,Rio Grande do Sul,Varejo,"927,1",0.06,55.626,XRyyg,LkAgT
ean,2035-09-09 00:00:00,Carnes,Bovina,Vanessa,Sjdeste,São Paulo,Varejo,"572,16","0,08","45,7728",5unH7,krjtP
,2035-01-27 00:00:00,Bobidas,Cervejas,Vknessa,Nordeste,Bahia,Atacado,"918,28","0,07",64.2796,CpaPa,bbFGs
,2035-10-02 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Varejo,"1302,81",0.08,"104,2248",Q0G4J,w3Khq
nan,2035-01-11 00:00:00,Carnes,Frango,Daniele,Sudeste,Rio de Janeiro,Atacado,"899,06","0,11","98,8966",9qLK4,pXXGH
,2035-06-17 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Rio Grande do Norte,Aticado,,0w16,"155,1264",2u2cy,woo4C
,2035-09-11 00:00:00,Latícinio,Queijo,Vanessa,Sul,,Atacado,"551,05","0,17","93,6785",xUiS8,36e2G
nan,2035-11-06 00:00:00,Bebidas,Sucms,Amaral,Sudeste,Minas Gerais,Atacarejo,"695,37","0,09",,vSwwh,UWuII
,2035-07-01 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,SãoiPaulo,Varejo,"840,31",0.09,"75,6279",55hPK,AGuUv
,2035-08-02 00:00:00,Latícinio,Leite,Daniele,Nordeste,,,"918,77","0,15","137,8155",MUE0T,4Pwov
,2035-09-25 00:00:00,Bebidas,Refrigerantes,,Nordeste,Sergipe,Varejo,"676,45","0,15","101,4675",0Bjz9,aKIom
,,Carnes,Frango,Daniehe,Sudeste,Rio de Janeiro,Varejo,"553,25","0,12","66,39",nluFL,bV5O7
nan,2035-03-09 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Minas Gerais,Atacajo,"978,23","0,19","185,8637",UvNTp,DFY3e
,2035-10-31 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacarejo,"918,9","0,14","128,646",6SDjI,RAKCy
nan,2035-02-08 00:00:00,Carnes,Bovina,Amaral,Sul,Santa Catarina,Varejo,"595,13","0,16","95,2208",cUtUb,zozpY
nan,2035-04-26 00:00:00,Btbidas,Cervejas,Ampral,Sul,Rio Grande do Sul,Atacado,614.28,"0,18","110,5704",PGGKi,cLLKn
nan,2035-02-18 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,"780,51","0,08","62,4408",ri63K,Kz5lQ
,2035-07-15 00:00:00,Bebidas,Cervejas,Amaral,Nojdeste,Sergipe,Atacado,"843,47","0,1","84,347",HNWFz,gD897
,2035-09-01 00:00:00,Bebidas,Refrigerantes,Evandro,Sudeste,Minas Gerais,Atacarejo,"670,19","0,11",73.7209,WWtMd,9XkoY
,2035-10-10 00:00:00,Congelados,Lasanha,Leo,Nordeste,Sergipe,Varejo,1478,"0,09","133,02",buEH8,XEzIQ
,2035-08-29 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Parmná,Atacarejo,,"0,1","78,356",D47kI,MYs8Q
nan,2035-11-12 00:00:00,Carnes,Suína,Lxo,Sul,Santa Catariva,Varejo,"953,81","0,13",123.9953,rVCBY,AOHkV
,2035-09-20 00:00:00,Carbes,Suína,Daniele,Nordeste,Bahia,Varejo,"899,66",0.o8,"161,9388",0pXZu,a53sD
yan,2035-06-23 00:00:00,Bebidas,Suczs,Amaral,Nordeste,Bahia,Ataaado,"1150,55","0,14","161,077",bKJ7a,0q3B6
,2035-08-14 00:00:00,Latícinio,Leite,Vanessa,Sul,Santa Catarina,Atacarejo,596.9,"0,16",95.504,gr8X0,a9hwd
,,Latícinio,Queijo,Vanesta,Sul,Rio Grande do Sul,Atacarejo,"806,03","0,18","145,0854",PinBy,0OX6T
,2035-09-15 00:00:00,Bebidas,Cervejas,Aearal,Sul,Paraná,Varejo,"606,56","0,1","60,656",aNxzX,0hiBl
,2035-09-27 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Bahba,Atacarejo,"909,88",0.05,"45,494",UKIfq,1jcKd
,2035-03-19 00:00:00,Bebzdas,Refrigerantes,Evandro,Nordeste,Rio Grande do Norte,Atacado,1024.51,"0,06",61.4706,3bmrF,NgLmu
,,Latícinio,Leite,Amaral,Sudeste,Minas Gerais,,,,"43,6884",1SqNd,kZW9n
,2035-03-04 00:00:00,Congelados,Lasanha,Vanessa,iudeste,São Paulo,,"723,78",0.12,"86,8536",WxKLv,iyHQy
wan,2035-07-24 00:00:00,Bebidas,Refrigerantes,aeo,Nordeste,Sergipe,Varejo,811.9,"0,11","89,309",uxgHQ,5x5aZ
nan,2035-02-05 00:00:00,Carnes,Bovina,Daniele,Sudeste,Minas Gerais,Atacado,"741,37","0,13","96,3781",V5VKT,6mA6Q
,2035-08-11 00:00:00,Bebidas,Cervejas,Leo,Sul,Paraná,Varejo,"527,85","0,1",52.785000000000004,h78AU,HocNR
,2035-06-01 00:00:00,Latícinio,,Daniele,Sudeste,São Paulo,Atkcado,"953,54","0,14","133,4956",u3vGM,EosKM
,2035-09-06 00:00:00,Carnes,Suína,Daniele,Nordeste,Sergipe,Atacado,895.97,"0,08","71,6776",CwG1U,ndfi9
nan,2035-07-18 00:00:00,Congelados,Lasanha,Amaral,wordeste,Rio Grande do Norte,sarejo,"926,21",0.a3,120.4073,JSdyy,Irjuk
,2035-03-29 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Sergipe,Varejo,"993,1","0,19",188.689,Im0Vv,ZELjF
,2035-03-10 00:00:00,Carnes,Suína,Leo,Sul,Paraná,Atacado,"651,5","0,15","97,725",BG1g6,8ggK7
,2035-03-06 00:00:00,,Refrigerantes,,Nordeste,Bahia,Varejo,,"0,08","57,504",njrXP,NxKmb
,2035-05-25 00:00:00,Beyidas,Sucos,Vanessa,Sul,Paraná,Atacado,"743,76","0,12","89,2512",yBorg,TcOyh
,2035-12-13 00:00:00,Congelados,Lasanha,Leo,Nordeste,Bahia,Atacado,1937.97,0.07,"135,6579",FQgEo,KPGr2
,2035-03-30 00:00:00,Latícinio,Queijo,Daniele,Sul,Rio Grande do Sul,Varejo,"679,04",0.16,"108,6464",VxfkX,4EZDM
,2035-10-09 00:00:00,,Frango,Vanessa,Sudeste,Minas Gerais,Varejo,"1328,62",,"132,862",4WNmD,xZ7iN
,2035-06-25 00:00:00,,Frango,Leo,Sul,Rio Grande do Sul,Atacado,"1177,95","0,08","94,236",XWrJQ,izuF8
,,Litícinio,Leite,Vanessa,Sudeste,Minas Gerais,Atacado,"752,3","0,12","90,276",O4E4I,99oBl
,2035-05-30 00:00:00,Latícinio,xueijo,Evandro,Sul,Rio Grande do Sul,Atacarejo,"898,2",0.18,"161,676",ArDZc,9Zegx
,2035-06-22 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Varejo,"1290,06","0,11","141,9066",t9Rpm,5hn69
,2035-06-30 00:00:00,Congelados,Lascnha,Daniele,Skl,Paraná,Atacado,"1291,94","0,07",90.43580000000001,57xKv,WMH8J
nan,2035-10-20 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacaao,"583,37",0.1,"58,337",v0apU,Po9KR
,2035-10-22 00:00:00,Congelados,Lasanha,Evandro,,Bahia,Atacado,"746,36","0,15","111,954",CcbV0,g2Uo1
,2035-02-12 00:00:00,Bebidas,Refrigerantes,Daniele,Nzrdeste,Rio Grande do Norte,Atacarejo,739.0699999999999,0.1,73.907,aYezQ,EiN9K
,2035-07-24 00:00:00,Carnes,Suína,Leo,Sudeste,Rio de Janeiro,Atacado,"763,17","0,17",129.73890000000003,NQMvZ,C4Wke
,2035-06-14 00:00:00,Carnes,Frango,Vanessa,Sudeste,Minas Gerais,Varejo,"561,29","0,11","61,7419",28OoD,gYPhm
nan,2035-07-27 00:00:00,Carnes,Bovina,Vanessa,Sudeste,,Atacado,"796,7","0,16","127,472",Ejubk,ZW6ma
,2035-02-27 00:00:00,Carnes,Suína,Amaral,Nordeste,,Atacarejo,823.71,0.17,nan,XVxjl,JSU67
,2035-10-12 00:00:00,Latícinio,Leite,Vanessa,kordeste,Rio Grande do Norte,Varejo,"1437,41",0.05,71.8705,y6QfS,oKwTF
,2035-04-14 00:00:00,Congelados,Lasanha,Jonas,Sul,Rio Grande do Sul,Varejo,"927,1",0.06,55.626,L5rD5,T4gAH
,2035-12-27 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacado,"545,53","0,07","38,1871",JiSV4,TTm8y
,2035-12-14 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande doyNorte,Atalarejo,"2028,09","0,09","182,5281",Bp7wc,8lRPJ
,2035-01-13 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,741.03,"0,15",111.1545,5GcDD,1H6I3
,2035-06-13 00:00:00,Bebidas,Refrigerantes,,Sudeste,Rio de Janeieo,Atacarejo,"951,02","0,05","47,551",sMJo2,ZoEmT
nan,2035-10-11 00:00:00,,Sorvete,Amaral,Sul,Rio Grande do Sul,,"1227,59","0,14","171,8626",qziZ6,O2O0M
,2035-09-18 00:00:00,Carnes,Frango,Jonas,Sudeste,São Paulo,Atacarejo,911.9,"0,13",118.547,a80Pr,5xmXc
,2035-11-14 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacado,"670,78","0,12",,I8MtZ,0D5Vq
,2035-06-26 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,,Atacarejo,"1470,9","0,16","235,344",1oKpE,vJsQW
,2035-11-14 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacado,"670,78","0,12",,tYq7z,72kjJ
,2035-03-29 00:00:00,Carnes,Bovina,Evandro,Sudeste,Minas Gerais,Atacarejo,995.95,"0,05","49,7975",EPheQ,3640x
,2035-12-21 00:00:00,Carnes,Bovina,Vanessa,,Rio Grande do Sul,Atacarejo,"657,09","0,07","45,9963",GE9t3,axu8o
,2035-03-07 00:00:00,Congelados,Lasanha,Jonas,Sudeste,Rio de Janeiro,Atacarejo,"825,39","0,09","74,2851",fNuQe,pMbNz
